frame,timestamp_sec,cx_px,cy_px,cx_norm,cy_norm,size_x_px,size_y_px,size_norm,aspect_ratio,detected
56,0.0000,187.5,205.5,-0.7070,-0.4292,35.0,55.0,0.00627,True
57,0.0000,1084.5,579.5,0.6945,0.6097,39.0,69.0,0.00876,True
58,0.0000,1084.5,579.5,0.6945,0.6097,39.0,69.0,0.00876,True
58,0.0000,184.5,203.0,-0.7117,-0.4361,41.0,60.0,0.00801,True
59,0.0000,1085.0,579.5,0.6953,0.6097,40.0,69.0,0.00898,True
59,0.0000,180.5,201.5,-0.7180,-0.4403,49.0,63.0,0.01005,True
60,0.0000,1085.0,579.5,0.6953,0.6097,40.0,69.0,0.00898,True
60,0.0000,184.0,203.0,-0.7125,-0.4361,44.0,60.0,0.00859,True
61,0.0000,1085.5,579.5,0.6961,0.6097,39.0,69.0,0.00876,True
61,0.0000,176.0,201.0,-0.7250,-0.4417,60.0,64.0,0.01250,True
62,0.0000,1085.5,579.5,0.6961,0.6097,39.0,69.0,0.00876,True
62,0.0000,182.0,202.0,-0.7156,-0.4389,48.0,62.0,0.00969,True
63,0.0000,1085.5,579.5,0.6961,0.6097,39.0,69.0,0.00876,True
63,0.0000,175.5,200.5,-0.7258,-0.4431,61.0,65.0,0.01291,True
64,0.0000,1086.0,579.5,0.6969,0.6097,40.0,69.0,0.00898,True
64,0.0000,179.0,202.0,-0.7203,-0.4389,56.0,62.0,0.01130,True
65,0.0000,1086.0,579.5,0.6969,0.6097,40.0,69.0,0.00898,True
65,0.0000,178.0,202.5,-0.7219,-0.4375,56.0,63.0,0.01148,True
66,0.0000,1086.5,579.5,0.6977,0.6097,39.0,69.0,0.00876,True
66,0.0000,176.5,201.0,-0.7242,-0.4417,61.0,66.0,0.01311,True
67,0.0000,1086.5,580.0,0.6977,0.6111,39.0,68.0,0.00863,True
67,0.0000,177.5,201.0,-0.7227,-0.4417,59.0,66.0,0.01268,True
68,0.0000,1086.5,580.5,0.6977,0.6125,39.0,69.0,0.00876,True
68,0.0000,176.0,200.0,-0.7250,-0.4444,62.0,68.0,0.01372,True
69,0.0000,1086.5,580.5,0.6977,0.6125,39.0,69.0,0.00876,True
69,0.0000,179.0,200.5,-0.7203,-0.4431,58.0,67.0,0.01265,True
70,0.0000,1087.0,580.5,0.6984,0.6125,40.0,69.0,0.00898,True
71,0.0000,1087.0,581.0,0.6984,0.6139,40.0,68.0,0.00885,True
72,0.0000,1087.5,581.0,0.6992,0.6139,39.0,68.0,0.00863,True
73,0.0000,1088.0,581.0,0.7000,0.6139,40.0,68.0,0.00885,True
73,0.0000,177.5,201.0,-0.7227,-0.4417,63.0,66.0,0.01354,True
74,0.0000,1088.0,581.5,0.7000,0.6153,40.0,69.0,0.00898,True
75,0.0000,1088.0,581.5,0.7000,0.6153,40.0,69.0,0.00898,True
76,0.0000,1088.0,581.5,0.7000,0.6153,40.0,67.0,0.00872,True
77,0.0000,1088.5,581.5,0.7008,0.6153,39.0,69.0,0.00876,True
78,0.0000,1088.0,581.5,0.7000,0.6153,40.0,69.0,0.00898,True
79,0.0000,1088.0,581.5,0.7000,0.6153,40.0,69.0,0.00898,True
80,0.0000,1088.5,581.5,0.7008,0.6153,39.0,69.0,0.00876,True
81,0.0000,1089.0,581.5,0.7016,0.6153,40.0,69.0,0.00898,True
82,0.0000,1089.0,581.5,0.7016,0.6153,40.0,69.0,0.00898,True
83,0.0000,1089.0,581.5,0.7016,0.6153,40.0,69.0,0.00898,True
84,0.0000,1089.0,581.5,0.7016,0.6153,40.0,69.0,0.00898,True
85,0.0000,1089.0,581.5,0.7016,0.6153,40.0,69.0,0.00898,True
85,0.0000,180.0,201.0,-0.7188,-0.4417,60.0,66.0,0.01289,True
86,0.0000,1089.0,581.5,0.7016,0.6153,40.0,69.0,0.00898,True
87,0.0000,1089.0,581.0,0.7016,0.6139,40.0,68.0,0.00885,True
88,0.0000,1089.5,581.5,0.7023,0.6153,39.0,69.0,0.00876,True
88,0.0000,182.5,202.0,-0.7148,-0.4389,55.0,64.0,0.01146,True
89,0.0000,1089.5,581.0,0.7023,0.6139,39.0,68.0,0.00863,True
90,0.0000,1089.5,581.0,0.7023,0.6139,39.0,68.0,0.00863,True
91,0.0000,1089.5,581.0,0.7023,0.6139,41.0,68.0,0.00908,True
92,0.0000,1089.5,581.5,0.7023,0.6153,39.0,69.0,0.00876,True
93,0.0000,1089.5,581.0,0.7023,0.6139,39.0,68.0,0.00863,True
94,0.0000,1090.0,581.5,0.7031,0.6153,40.0,69.0,0.00898,True
95,0.0000,1090.0,581.5,0.7031,0.6153,40.0,69.0,0.00898,True
96,0.0000,1090.0,581.5,0.7031,0.6153,40.0,69.0,0.00898,True
97,0.0000,1090.0,581.5,0.7031,0.6153,40.0,69.0,0.00898,True
98,0.0000,1090.0,581.5,0.7031,0.6153,40.0,69.0,0.00898,True
99,0.0000,1090.0,581.5,0.7031,0.6153,40.0,69.0,0.00898,True
100,0.0000,1090.0,581.5,0.7031,0.6153,40.0,69.0,0.00898,True
101,0.0000,1090.0,581.5,0.7031,0.6153,40.0,69.0,0.00898,True
101,0.0000,182.5,201.0,-0.7148,-0.4417,57.0,64.0,0.01188,True
102,0.0000,1090.0,581.5,0.7031,0.6153,40.0,69.0,0.00898,True
103,0.0000,1090.0,581.5,0.7031,0.6153,40.0,69.0,0.00898,True
104,0.0000,1090.0,581.5,0.7031,0.6153,40.0,69.0,0.00898,True
105,0.0000,1090.0,581.5,0.7031,0.6153,40.0,69.0,0.00898,True
106,0.0000,1090.0,581.5,0.7031,0.6153,40.0,69.0,0.00898,True
107,0.0000,1090.0,581.5,0.7031,0.6153,40.0,69.0,0.00898,True
108,0.0000,1090.0,581.5,0.7031,0.6153,40.0,69.0,0.00898,True
109,0.0000,1090.0,581.5,0.7031,0.6153,40.0,69.0,0.00898,True
110,0.0000,1090.0,581.0,0.7031,0.6139,40.0,70.0,0.00911,True
111,0.0000,1090.5,580.5,0.7039,0.6125,39.0,69.0,0.00876,True
112,0.0000,1090.0,580.5,0.7031,0.6125,40.0,69.0,0.00898,True
113,0.0000,1090.0,580.5,0.7031,0.6125,40.0,69.0,0.00898,True
114,0.0000,1090.0,581.0,0.7031,0.6139,40.0,70.0,0.00911,True
114,0.0000,183.5,201.0,-0.7133,-0.4417,57.0,64.0,0.01188,True
115,0.0000,1090.5,580.5,0.7039,0.6125,39.0,69.0,0.00876,True
116,0.0000,1090.5,580.5,0.7039,0.6125,39.0,69.0,0.00876,True
117,0.0000,1090.5,580.5,0.7039,0.6125,39.0,69.0,0.00876,True
118,0.0000,1090.0,580.5,0.7031,0.6125,40.0,69.0,0.00898,True
119,0.0000,1090.5,580.5,0.7039,0.6125,39.0,69.0,0.00876,True
